Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
398	3.9700	-35.736130	-339.705963	1008.523987	20.454113	-343.589966	1011.815796	-55.297192	-312.510559	963.977539	-1.444605	-316.213348	967.044739	7.113976	-252.488419	865.778503	160.496368	-368.339996	1196.239136	175.305328	-388.770508	1171.809326	119.715462	-327.464905	1204.963989	171.935013	-401.565186	1121.878540	117.463783	-338.488617	1156.037476
399	3.9800	-35.735527	-339.706390	1008.523682	20.454668	-343.590546	1011.815247	-55.296757	-312.511322	963.977051	-1.444100	-316.213806	967.044373	7.114312	-252.488449	865.778259	160.510956	-368.291626	1196.225220	175.328522	-388.723541	1171.795410	119.720757	-327.423126	1204.949463	171.959015	-401.532776	1121.866089	117.493538	-338.440247	1156.020142
400	3.9900	-35.734890	-339.706787	1008.523315	20.455256	-343.591156	1011.814697	-55.296288	-312.512115	963.976624	-1.443564	-316.214264	967.043945	7.114665	-252.488495	865.777954	160.526062	-368.249939	1196.213867	175.352859	-388.682037	1171.783325	119.725723	-327.388641	1204.938599	171.984360	-401.504181	1121.854980	117.525017	-338.396271	1156.005493
401	4.0000	-35.734219	-339.707214	1008.523010	20.455875	-343.591797	1011.814148	-55.295788	-312.512878	963.976135	-1.442999	-316.214752	967.043579	7.115035	-252.488525	865.777649	160.541977	-368.214905	1196.204834	175.378448	-388.646057	1171.772949	119.730835	-327.361298	1204.931396	172.011093	-401.479492	1121.845337	117.558319	-338.356781	1155.993408
402	4.0100	-35.733513	-339.707642	1008.522644	20.456530	-343.592407	1011.813538	-55.295258	-312.513641	963.975708	-1.442404	-316.215240	967.043152	7.115421	-252.488571	865.777344	160.559006	-368.186523	1196.198242	175.405441	-388.615753	1171.764282	119.736595	-327.340942	1204.927734	172.039215	-401.458771	1121.837036	117.593552	-338.321838	1155.984009
403	4.0200	-35.732773	-339.708099	1008.522339	20.457218	-343.593048	1011.812988	-55.294697	-312.514404	963.975220	-1.441780	-316.215729	967.042725	7.115824	-252.488602	865.777039	160.577484	-368.164734	1196.193970	175.433975	-388.591125	1171.757446	119.743538	-327.327393	1204.927490	172.068802	-401.442169	1121.830078	117.630836	-338.291534	1155.977173
404	4.0300	-35.731995	-339.708527	1008.522034	20.457939	-343.593719	1011.812378	-55.294106	-312.515137	963.974792	-1.441125	-316.216217	967.042297	7.116243	-252.488647	865.776672	160.597702	-368.149475	1196.191895	175.464203	-388.572235	1171.752197	119.752251	-327.320465	1204.930664	172.099869	-401.429688	1121.824585	117.670296	-338.265869	1155.973145
405	4.0400	-35.731186	-339.708984	1008.521667	20.458694	-343.594391	1011.811768	-55.293480	-312.515869	963.974365	-1.440441	-316.216736	967.041870	7.116680	-252.488693	865.776367	160.620056	-368.140717	1196.192139	175.496277	-388.559143	1171.748657	119.763321	-327.319916	1204.937134	172.132446	-401.421478	1121.820557	117.712051	-338.244873	1155.971802
406	4.0500	-35.730339	-339.709442	1008.521362	20.459482	-343.595062	1011.811157	-55.292828	-312.516602	963.973938	-1.439727	-316.217255	967.041443	7.117132	-252.488739	865.776062	160.644852	-368.138336	1196.194336	175.530365	-388.551819	1171.746826	119.777344	-327.325470	1204.946777	172.166580	-401.417542	1121.817871	117.756218	-338.228607	1155.973022
407	4.0600	-35.729462	-339.709930	1008.521057	20.460302	-343.595764	1011.810486	-55.292141	-312.517334	963.973572	-1.438984	-316.217804	967.041016	7.117602	-252.488800	865.775696	160.672470	-368.142242	1196.198608	175.566589	-388.550323	1171.746460	119.794937	-327.336853	1204.959351	172.202316	-401.417999	1121.816528	117.802925	-338.217041	1155.976929
408	4.0700	-35.728546	-339.710388	1008.520691	20.461157	-343.596466	1011.809875	-55.291424	-312.518066	963.973145	-1.438210	-316.218353	967.040588	7.118088	-252.488846	865.775330	160.703232	-368.152283	1196.204712	175.605133	-388.554626	1171.747681	119.816704	-327.353790	1204.974854	172.239685	-401.422821	1121.816650	117.852280	-338.210175	1155.983521
409	4.0800	-35.727600	-339.710876	1008.520386	20.462046	-343.597168	1011.809204	-55.290676	-312.518768	963.972778	-1.437407	-316.218903	967.040100	7.118590	-252.488907	865.775024	160.737473	-368.168335	1196.212769	175.646118	-388.564667	1171.750366	119.843208	-327.376007	1204.993164	172.278717	-401.432098	1121.818115	117.904396	-338.208038	1155.992676
410	4.0900	-35.726616	-339.711365	1008.520081	20.462967	-343.597900	1011.808594	-55.289898	-312.519470	963.972351	-1.436574	-316.219452	967.039673	7.119110	-252.488953	865.774658	160.775513	-368.190277	1196.222534	175.689697	-388.580505	1171.754639	119.875023	-327.403168	1205.014038	172.319427	-401.445831	1121.820923	117.959396	-338.210571	1156.004517
411	4.1000	-35.725597	-339.711853	1008.519775	20.463921	-343.598633	1011.807922	-55.289089	-312.520172	963.971985	-1.435712	-316.220032	967.039185	7.119646	-252.489014	865.774292	160.817657	-368.217957	1196.233887	175.735992	-388.602020	1171.760254	119.912666	-327.434967	1205.037476	172.361862	-401.464081	1121.825195	118.017357	-338.217804	1156.018921
412	4.1100	-35.724548	-339.712372	1008.519470	20.464909	-343.599396	1011.807251	-55.288250	-312.520844	963.971619	-1.434819	-316.220612	967.038757	7.120197	-252.489075	865.773926	160.864151	-368.251221	1196.246948	175.785126	-388.629242	1171.767212	119.956612	-327.471130	1205.063110	172.406052	-401.486816	1121.830811	118.078384	-338.229614	1156.035889
413	4.1200	-35.723461	-339.712860	1008.519165	20.465929	-343.600159	1011.806580	-55.287376	-312.521545	963.971252	-1.433897	-316.221222	967.038269	7.120766	-252.489136	865.773560	160.915268	-368.289886	1196.261353	175.837204	-388.662048	1171.775635	120.007294	-327.511383	1205.091064	172.451996	-401.514099	1121.837769	118.142548	-338.246033	1156.055298
414	4.1300	-35.722340	-339.713379	1008.518860	20.466984	-343.600922	1011.805847	-55.286476	-312.522217	963.970947	-1.432946	-316.221832	967.037781	7.121351	-252.489212	865.773132	160.971176	-368.333832	1196.277344	175.892319	-388.700409	1171.785400	120.065079	-327.555359	1205.120972	172.499710	-401.545898	1121.846069	118.209923	-338.266998	1156.077271
415	4.1400	-35.721184	-339.713898	1008.518555	20.468071	-343.601715	1011.805176	-55.285542	-312.522888	963.970581	-1.431965	-316.222443	967.037292	7.121953	-252.489288	865.772766	161.032074	-368.382874	1196.294556	175.950516	-388.744263	1171.796387	120.130272	-327.602875	1205.152832	172.549210	-401.582184	1121.855713	118.280563	-338.292450	1156.101807
416	4.1500	-35.719997	-339.714447	1008.518250	20.469191	-343.602509	1011.804443	-55.284576	-312.523560	963.970215	-1.430955	-316.223053	967.036865	7.122571	-252.489349	865.772339	161.098099	-368.436890	1196.313110	176.011887	-388.793518	1171.808594	120.203125	-327.653625	1205.186523	172.600494	-401.623016	1121.866699	118.354507	-338.322327	1156.128662
417	4.1600	-35.718773	-339.714966	1008.517944	20.470343	-343.603333	1011.803711	-55.283585	-312.524200	963.969910	-1.429915	-316.223694	967.036377	7.123204	-252.489426	865.771973	161.169327	-368.495697	1196.332886	176.076462	-388.848114	1171.822144	120.283806	-327.707397	1205.221924	172.653564	-401.668304	1121.879028	118.431793	-338.356598	1156.157959
418	4.1700	-35.717518	-339.715515	1008.517639	20.471529	-343.604156	1011.802979	-55.282558	-312.524872	963.969604	-1.428846	-316.224335	967.035828	7.123855	-252.489517	865.771545	161.245819	-368.559174	1196.353760	176.144257	-388.907990	1171.836914	120.372414	-327.763977	1205.258911	172.708405	-401.718048	1121.892700	118.512428	-338.395142	1156.189697
419	4.1800	-35.716225	-339.716064	1008.517334	20.472748	-343.604980	1011.802246	-55.281502	-312.525513	963.969299	-1.427748	-316.225006	967.035339	7.124521	-252.489594	865.771118	161.327606	-368.627197	1196.375854	176.215271	-388.972992	1171.852783	120.468964	-327.823151	1205.297485	172.764999	-401.772217	1121.907715	118.596420	-338.437927	1156.223755
420	4.1900	-35.714901	-339.716614	1008.517090	20.473999	-343.605835	1011.801514	-55.280418	-312.526154	963.968994	-1.426620	-316.225677	967.034851	7.125204	-252.489685	865.770691	161.414612	-368.699615	1196.399170	176.289490	-389.043091	1171.869995	120.573418	-327.884796	1205.337524	172.823349	-401.830780	1121.924072	118.683746	-338.484894	1156.260132
421	4.2000	-35.713543	-339.717194	1008.516785	20.475283	-343.606720	1011.800781	-55.279301	-312.526794	963.968689	-1.425463	-316.226349	967.034363	7.125903	-252.489777	865.770264	161.506821	-368.776306	1196.423462	176.366867	-389.118195	1171.888306	120.685646	-327.948761	1205.378906	172.883392	-401.893707	1121.941650	118.774376	-338.535919	1156.298828
422	4.2100	-35.712151	-339.717773	1008.516479	20.476599	-343.607574	1011.799988	-55.278152	-312.527405	963.968445	-1.424277	-316.227020	967.033813	7.126618	-252.489868	865.769836	161.604080	-368.857178	1196.448975	176.447372	-389.198181	1171.907837	120.805458	-328.014923	1205.421631	172.945129	-401.960907	1121.960693	118.868279	-338.590973	1156.339722
423	4.2200	-35.710724	-339.718353	1008.516174	20.477947	-343.608459	1011.799255	-55.276978	-312.528046	963.968140	-1.423062	-316.227722	967.033325	7.127349	-252.489960	865.769409	161.706253	-368.942139	1196.475586	176.530914	-389.282959	1171.928467	120.932610	-328.083252	1205.465698	173.008514	-402.032349	1121.980957	118.965385	-338.649994	1156.382935
424	4.2300	-35.709267	-339.718933	1008.515869	20.479328	-343.609375	1011.798462	-55.275768	-312.528656	963.967896	-1.421818	-316.228424	967.032776	7.128096	-252.490067	865.768921	161.813171	-369.031067	1196.503296	176.617416	-389.372437	1171.950439	121.066772	-328.153625	1205.511230	173.073486	-402.108002	1122.002563	119.065636	-338.712860	1156.428223
425	4.2400	-35.707771	-339.719543	1008.515625	20.480742	-343.610291	1011.797668	-55.274532	-312.529266	963.967590	-1.420546	-316.229156	967.032288	7.128859	-252.490158	865.768494	161.924622	-369.123901	1196.532227	176.706787	-389.466553	1171.973511	121.207573	-328.226074	1205.557983	173.140015	-402.187744	1122.025513	119.168938	-338.779480	1156.475708
426	4.2500	-35.706245	-339.720154	1008.515320	20.482187	-343.611206	1011.796875	-55.273266	-312.529877	963.967346	-1.419244	-316.229889	967.031738	7.129637	-252.490280	865.768005	162.040344	-369.220612	1196.562256	176.798889	-389.565155	1171.997925	121.354607	-328.300598	1205.606079	173.208023	-402.271545	1122.049805	119.275208	-338.849823	1156.525391
427	4.2600	-35.704685	-339.720764	1008.515015	20.483664	-343.612152	1011.796021	-55.271969	-312.530487	963.967102	-1.417914	-316.230621	967.031189	7.130431	-252.490387	865.767578	162.160095	-369.321075	1196.593628	176.893600	-389.668182	1172.023438	121.507401	-328.377197	1205.655518	173.277496	-402.359314	1122.075317	119.384338	-338.923767	1156.577148
428	4.2700	-35.703094	-339.721375	1008.514771	20.485172	-343.613098	1011.795227	-55.270641	-312.531097	963.966858	-1.416555	-316.231384	967.030640	7.131241	-252.490509	865.767090	162.283585	-369.425232	1196.626221	176.990799	-389.775513	1172.050293	121.665482	-328.455902	1205.706421	173.348328	-402.450989	1122.102295	119.496223	-339.001251	1156.630859
429	4.2800	-35.701469	-339.722015	1008.514465	20.486713	-343.614075	1011.794373	-55.269283	-312.531677	963.966675	-1.415168	-316.232147	967.030090	7.132067	-252.490631	865.766602	162.410507	-369.533081	1196.660034	177.090317	-389.887054	1172.078369	121.828316	-328.536835	1205.758789	173.420486	-402.546478	1122.130493	119.610733	-339.082184	1156.686768
430	4.2900	-35.699810	-339.722626	1008.514221	20.488285	-343.615021	1011.793579	-55.267899	-312.532257	963.966431	-1.413753	-316.232910	967.029541	7.132908	-252.490753	865.766113	162.540573	-369.644562	1196.695313	177.192017	-390.002686	1172.107788	121.995384	-328.620056	1205.812744	173.493881	-402.645691	1122.160034	119.727745	-339.166443	1156.744629
431	4.3000	-35.698120	-339.723267	1008.513916	20.489889	-343.616028	1011.792725	-55.266483	-312.532867	963.966248	-1.412309	-316.233704	967.028992	7.133765	-252.490875	865.765625	162.673447	-369.759644	1196.732056	177.295746	-390.122314	1172.138550	122.166145	-328.705627	1205.868164	173.568466	-402.748535	1122.190918	119.847122	-339.253998	1156.804443
432	4.3100	-35.696396	-339.723938	1008.513672	20.491526	-343.617035	1011.791870	-55.265038	-312.533447	963.966003	-1.410837	-316.234497	967.028442	7.134636	-252.491013	865.765137	162.808823	-369.878235	1196.770264	177.401337	-390.245850	1172.170532	122.340057	-328.793732	1205.925293	173.644150	-402.854889	1122.223145	119.968742	-339.344696	1156.866211
433	4.3200	-35.694637	-339.724579	1008.513367	20.493191	-343.618042	1011.791016	-55.263561	-312.533997	963.965820	-1.409337	-316.235291	967.027832	7.135524	-252.491150	865.764587	162.946381	-370.000397	1196.809937	177.508636	-390.373108	1172.203979	122.516586	-328.884430	1205.984131	173.720871	-402.964722	1122.256592	120.092453	-339.438507	1156.929810
434	4.3300	-35.692852	-339.725250	1008.513123	20.494888	-343.619049	1011.790100	-55.262058	-312.534576	963.965637	-1.407809	-316.236115	967.027283	7.136426	-252.491302	865.764099	163.085800	-370.126007	1196.851196	177.617462	-390.504059	1172.238770	122.695229	-328.977875	1206.044678	173.798553	-403.077850	1122.291504	120.218117	-339.535278	1156.995483
435	4.3400	-35.691029	-339.725922	1008.512817	20.496616	-343.620087	1011.789246	-55.260529	-312.535156	963.965454	-1.406254	-316.236938	967.026733	7.137344	-252.491440	865.763550	163.226807	-370.255096	1196.894165	177.727676	-390.638550	1172.274902	122.875465	-329.074219	1206.107178	173.877121	-403.194244	1122.327637	120.345589	-339.634949	1157.062866
436	4.3500	-35.689178	-339.726624	1008.512573	20.498375	-343.621155	1011.788391	-55.258968	-312.535706	963.965271	-1.404671	-316.237762	967.026123	7.138277	-252.491608	865.763062	163.369080	-370.387604	1196.938721	177.839111	-390.776428	1172.312500	123.056847	-329.173584	1206.171631	173.956512	-403.313721	1122.365234	120.474731	-339.737396	1157.132080
437	4.3600	-35.687294	-339.727295	1008.512268	20.500166	-343.622223	1011.787476	-55.257378	-312.536285	963.965088	-1.403060	-316.238617	967.025513	7.139224	-252.491760	865.762512	163.512360	-370.523499	1196.984985	177.951614	-390.917633	1172.351563	123.238914	-329.276123	1206.238037	174.036636	-403.436218	1122.404053	120.605408	-339.842499	1157.203125
438	4.3700	-35.685379	-339.727997	1008.512024	20.501986	-343.623291	1011.786560	-55.255760	-312.536835	963.964966	-1.401422	-316.239471	967.024963	7.140186	-252.491928	865.761963	163.656387	-370.662750	1197.032959	178.065048	-391.062012	1172.391968	123.421257	-329.381927	1206.306519	174.117432	-403.561615	1122.444092	120.737465	-339.950226	1157.275879
439	4.3800	-35.683430	-339.728699	1008.511780	20.503836	-343.624359	1011.785645	-55.254112	-312.537384	963.964783	-1.399757	-316.240326	967.024353	7.141163	-252.492096	865.761414	163.800919	-370.805328	1197.082764	178.179245	-391.209442	1172.433838	123.603493	-329.491211	1206.377075	174.198837	-403.689789	1122.485596	120.870781	-340.060394	1157.350342
440	4.3900	-35.681450	-339.729431	1008.511475	20.505714	-343.625458	1011.784729	-55.252438	-312.537933	963.964661	-1.398065	-316.241211	967.023743	7.142155	-252.492264	865.760864	163.945709	-370.951172	1197.134277	178.294098	-391.359802	1172.477051	123.785294	-329.604034	1206.449707	174.280762	-403.820587	1122.528320	121.005219	-340.172943	1157.426392
441	4.4000	-35.679443	-339.730133	1008.511230	20.507626	-343.626587	1011.783813	-55.250736	-312.538483	963.964539	-1.396346	-316.242096	967.023132	7.143161	-252.492447	865.760315	164.090576	-371.100220	1197.187622	178.409454	-391.512939	1172.521851	123.966354	-329.720551	1206.524658	174.363129	-403.953949	1122.572266	121.140640	-340.287720	1157.504150
442	4.4100	-35.677402	-339.730865	1008.510986	20.509565	-343.627716	1011.782837	-55.249008	-312.539032	963.964355	-1.394600	-316.242981	967.022522	7.144182	-252.492630	865.759705	164.235306	-371.252441	1197.242676	178.525192	-391.668701	1172.567871	124.146393	-329.840851	1206.601807	174.445892	-404.089691	1122.617554	121.276917	-340.404663	1157.583374
443	4.4200	-35.675331	-339.731598	1008.510742	20.511534	-343.628845	1011.781921	-55.247250	-312.539581	963.964233	-1.392827	-316.243896	967.021912	7.145217	-252.492828	865.759155	164.379745	-371.407745	1197.299561	178.641205	-391.826996	1172.615479	124.325195	-329.964996	1206.681152	174.528976	-404.227753	1122.664063	121.413940	-340.523590	1157.664185
444	4.4300	-35.673229	-339.732361	1008.510437	20.513533	-343.629974	1011.780945	-55.245464	-312.540131	963.964172	-1.391029	-316.244812	967.021301	7.146266	-252.493027	865.758545	164.523743	-371.566040	1197.358154	178.757370	-391.987640	1172.664429	124.502563	-330.093140	1206.762695	174.612305	-404.367950	1122.711792	121.551575	-340.644440	1157.746460
445	4.4400	-35.671097	-339.733093	1008.510193	20.515558	-343.631134	1011.780029	-55.243652	-312.540649	963.964050	-1.389204	-316.245758	967.020691	7.147330	-252.493225	865.757996	164.667160	-371.727295	1197.418457	178.873566	-392.150482	1172.714722	124.678329	-330.225220	1206.846558	174.695816	-404.510162	1122.760864	121.689720	-340.767029	1157.830200
446	4.4500	-35.668934	-339.733856	1008.509949	20.517614	-343.632324	1011.779053	-55.241814	-312.541199	963.963928	-1.387353	-316.246674	967.020081	7.148407	-252.493439	865.757385	164.809860	-371.891357	1197.480591	178.989731	-392.315399	1172.766357	124.852371	-330.361359	1206.932617	174.779449	-404.654297	1122.811035	121.828255	-340.891266	1157.915283
447	4.4600	-35.666740	-339.734619	1008.509705	20.519699	-343.633484	1011.778076	-55.239948	-312.541718	963.963867	-1.385476	-316.247620	967.019409	7.149498	-252.493652	865.756775	164.951767	-372.058105	1197.544312	179.105728	-392.482239	1172.819458	125.024605	-330.501495	1207.020874	174.863144	-404.800171	1122.862427	121.967079	-341.017029	1158.001709
448	4.4700	-35.664520	-339.735413	1008.509460	20.521812	-343.634705	1011.777100	-55.238056	-312.542267	963.963745	-1.383573	-316.248596	967.018799	7.150603	-252.493866	865.756165	165.092789	-372.227448	1197.609741	179.221512	-392.650787	1172.873657	125.194954	-330.645630	1207.111328	174.946838	-404.947693	1122.915039	122.106087	-341.144165	1158.089355
449	4.4800	-35.662270	-339.736206	1008.509216	20.523954	-343.635895	1011.776062	-55.236137	-312.542786	963.963684	-1.381645	-316.249573	967.018188	7.151721	-252.494095	865.755554	165.232849	-372.399200	1197.676636	179.336975	-392.820923	1172.929321	125.363388	-330.793671	1207.203857	175.030457	-405.096710	1122.968750	122.245186	-341.272552	1158.178223
450	4.4900	-35.659988	-339.736969	1008.508972	20.526125	-343.637115	1011.775085	-55.234192	-312.543304	963.963623	-1.379691	-316.250549	967.017517	7.152853	-252.494324	865.754944	165.371902	-372.573242	1197.745117	179.452042	-392.992462	1172.986206	125.529907	-330.945526	1207.298584	175.113968	-405.247131	1123.023682	122.384277	-341.402008	1158.268188
451	4.5000	-35.657681	-339.737793	1008.508728	20.528320	-343.638336	1011.774109	-55.232220	-312.543854	963.963562	-1.377713	-316.251526	967.016846	7.153998	-252.494568	865.754333	165.509888	-372.749329	1197.815063	179.566650	-393.165222	1173.044189	125.694511	-331.101074	1207.395142	175.197296	-405.398773	1123.079712	122.523285	-341.532440	1158.359253
452	4.5100	-35.655342	-339.738586	1008.508484	20.530546	-343.639587	1011.773071	-55.230225	-312.544373	963.963501	-1.375709	-316.252533	967.016235	7.155157	-252.494812	865.753723	165.646805	-372.927307	1197.886475	179.680740	-393.339020	1173.103516	125.857254	-331.260132	1207.493652	175.280396	-405.551514	1123.136841	122.662125	-341.663696	1158.451294
453	4.5200	-35.652977	-339.739410	1008.508240	20.532797	-343.640839	1011.772034	-55.228199	-312.544891	963.963440	-1.373681	-316.253540	967.015564	7.156328	-252.495071	865.753052	165.782593	-373.106964	1197.959229	179.794235	-393.513702	1173.163940	126.018188	-331.422516	1207.593994	175.363205	-405.705231	1123.194946	122.800713	-341.795593	1158.544312
454	4.5300	-35.650581	-339.740234	1008.507996	20.535076	-343.642090	1011.770996	-55.226154	-312.545410	963.963379	-1.371629	-316.254547	967.014893	7.157512	-252.495331	865.752441	165.917282	-373.288055	1198.033203	179.907104	-393.689026	1173.225464	126.177399	-331.587921	1207.696045	175.445663	-405.859772	1123.254272	122.938980	-341.927979	1158.638306
455	4.5400	-35.648159	-339.741058	1008.507751	20.537382	-343.643372	1011.770020	-55.224079	-312.545929	963.963318	-1.369552	-316.255585	967.014282	7.158710	-252.495590	865.751770	166.050842	-373.470276	1198.108276	180.019272	-393.864838	1173.287964	126.334976	-331.756042	1207.799561	175.527740	-406.015045	1123.314575	123.076859	-342.060730	1158.733032
456	4.5500	-35.645710	-339.741913	1008.507507	20.539715	-343.644653	1011.768982	-55.221985	-312.546448	963.963318	-1.367450	-316.256622	967.013611	7.159919	-252.495865	865.751099	166.183319	-373.653412	1198.184570	180.130707	-394.040924	1173.351563	126.491035	-331.926605	1207.904541	175.609390	-406.170898	1123.375854	123.214287	-342.193665	1158.828491
457	4.5600	-35.643230	-339.742737	1008.507263	20.542072	-343.645966	1011.767883	-55.219860	-312.546967	963.963257	-1.365326	-316.257690	967.012939	7.161141	-252.496140	865.750488	166.314697	-373.837128	1198.261719	180.241364	-394.217102	1173.416138	126.645706	-332.099152	1208.010742	175.690536	-406.327209	1123.438232	123.351196	-342.326630	1158.924683
458	4.5700	-35.640728	-339.743591	1008.507019	20.544458	-343.647278	1011.766846	-55.217716	-312.547485	963.963257	-1.363177	-316.258728	967.012268	7.162376	-252.496429	865.749817	166.445023	-374.021118	1198.339844	180.351196	-394.393127	1173.481689	126.799126	-332.273285	1208.117920	175.771164	-406.483856	1123.501465	123.487534	-342.459473	1159.021484
459	4.5800	-35.638195	-339.744476	1008.506775	20.546867	-343.648590	1011.765808	-55.215546	-312.548004	963.963257	-1.361005	-316.259796	967.011597	7.163623	-252.496719	865.749146	166.574310	-374.205048	1198.418823	180.460190	-394.568817	1173.548096	126.951431	-332.448517	1208.226074	175.851212	-406.640656	1123.565796	123.623253	-342.592041	1159.118774
460	4.5900	-35.635635	-339.745331	1008.506531	20.549303	-343.649933	1011.764709	-55.213352	-312.548523	963.963257	-1.358810	-316.260895	967.010925	7.164881	-252.497025	865.748474	166.702606	-374.388550	1198.498413	180.568298	-394.743958	1173.615479	127.102768	-332.624359	1208.334839	175.930649	-406.797577	1123.630981	123.758308	-342.724121	1159.216553
461	4.6000	-35.633053	-339.746216	1008.506348	20.551764	-343.651276	1011.763672	-55.211132	-312.549042	963.963257	-1.356592	-316.261963	967.010254	7.166152	-252.497330	865.747803	166.829941	-374.571289	1198.578613	180.675507	-394.918335	1173.683472	127.253296	-332.800262	1208.444214	176.009415	-406.954407	1123.697144	123.892647	-342.855591	1159.314697
462	4.6100	-35.630440	-339.747101	1008.506104	20.554251	-343.652618	1011.762573	-55.208893	-312.549561	963.963257	-1.354351	-316.263062	967.009583	7.167435	-252.497650	865.747070	166.956360	-374.752899	1198.659424	180.781769	-395.091736	1173.752319	127.403145	-332.975647	1208.553833	176.087494	-407.111084	1123.764160	124.026222	-342.986298	1159.413208
463	4.6200	-35.627804	-339.747986	1008.505859	20.556761	-343.653992	1011.761536	-55.206631	-312.550079	963.963318	-1.352088	-316.264160	967.008911	7.168728	-252.497971	865.746399	167.081879	-374.932922	1198.740601	180.887070	-395.263947	1173.822021	127.552467	-333.149933	1208.663452	176.164856	-407.267487	1123.832031	124.159012	-343.116058	1159.512085
464	4.6300	-35.625141	-339.748901	1008.505615	20.559296	-343.655365	1011.760437	-55.204342	-312.550598	963.963318	-1.349803	-316.265289	967.008179	7.170034	-252.498291	865.745728	167.206543	-375.111053	1198.822144	180.991394	-395.434784	1173.892212	127.701393	-333.322479	1208.773071	176.241425	-407.423462	1123.900757	124.290970	-343.244720	1159.610962
465	4.6400	-35.622456	-339.749786	1008.505432	20.561853	-343.656738	1011.759338	-55.202034	-312.551117	963.963379	-1.347495	-316.266418	967.007507	7.171350	-252.498627	865.744995	167.330383	-375.286865	1198.903809	181.094681	-395.604004	1173.963135	127.850021	-333.492615	1208.882324	176.317215	-407.578949	1123.970337	124.422058	-343.372131	1159.710083
466	4.6500	-35.619743	-339.750702	1008.505188	20.564436	-343.658142	1011.758240	-55.199703	-312.551636	963.963379	-1.345166	-316.267548	967.006836	7.172678	-252.498978	865.744324	167.453400	-375.459930	1198.985718	181.196945	-395.771423	1174.034790	127.998474	-333.659760	1208.990967	176.392151	-407.733826	1124.040771	124.552254	-343.498138	1159.809326
467	4.6600	-35.617008	-339.751617	1008.505005	20.567043	-343.659546	1011.757141	-55.197353	-312.552155	963.963440	-1.342816	-316.268707	967.006165	7.174016	-252.499329	865.743591	167.575623	-375.629913	1199.067749	181.298141	-395.936890	1174.106934	128.146805	-333.823212	1209.098999	176.466232	-407.887970	1124.112061	124.681511	-343.622589	1159.908569
468	4.6700	-35.614246	-339.752563	1008.504761	20.569672	-343.660950	1011.756042	-55.194977	-312.552673	963.963501	-1.340444	-316.269836	967.005432	7.175365	-252.499695	865.742859	167.697037	-375.796417	1199.149780	181.398239	-396.100189	1174.179688	128.295105	-333.982330	1209.206055	176.539413	-408.041321	1124.184082	124.809814	-343.745392	1160.007690
469	4.6800	-35.611462	-339.753510	1008.504517	20.572325	-343.662384	1011.754944	-55.192581	-312.553192	963.963562	-1.338052	-316.270996	967.004761	7.176725	-252.500061	865.742188	167.817642	-375.959106	1199.231812	181.497208	-396.261169	1174.252930	128.443359	-334.136536	1209.312134	176.611664	-408.193787	1124.256958	124.937119	-343.866394	1160.106812
470	4.6900	-35.608654	-339.754456	1008.504333	20.574999	-343.663818	1011.753784	-55.190166	-312.553711	963.963623	-1.335639	-316.272186	967.004089	7.178095	-252.500427	865.741455	167.937424	-376.117615	1199.313721	181.595032	-396.419647	1174.326782	128.591614	-334.285187	1209.417114	176.682968	-408.345276	1124.330566	125.063393	-343.985504	1160.205811
471	4.7000	-35.605824	-339.755402	1008.504150	20.577696	-343.665253	1011.752686	-55.187729	-312.554230	963.963684	-1.333205	-316.273346	967.003357	7.179475	-252.500809	865.740723	168.056335	-376.271637	1199.395630	181.691650	-396.575531	1174.401245	128.739807	-334.427734	1209.520630	176.753281	-408.495697	1124.405029	125.188622	-344.102570	1160.304565
472	4.7100	-35.602970	-339.756348	1008.503906	20.580414	-343.666687	1011.751587	-55.185272	-312.554749	963.963806	-1.330751	-316.274536	967.002686	7.180866	-252.501205	865.739990	168.174332	-376.420898	1199.477417	181.787033	-396.728638	1174.476074	128.887909	-334.563690	1209.622803	176.822586	-408.645020	1124.480225	125.312767	-344.217529	1160.403198
473	4.7200	-35.600094	-339.757324	1008.503723	20.583155	-343.668152	1011.750427	-55.182796	-312.555267	963.963867	-1.328278	-316.275726	967.001953	7.182266	-252.501602	865.739258	168.291351	-376.565155	1199.559082	181.881149	-396.878937	1174.551514	129.035828	-334.692535	1209.723389	176.890839	-408.793182	1124.556152	125.435791	-344.330322	1160.501587
474	4.7300	-35.597195	-339.758301	1008.503540	20.585917	-343.669647	1011.749329	-55.180298	-312.555786	963.963989	-1.325785	-316.276947	967.001282	7.183675	-252.502014	865.738525	168.407333	-376.704193	1199.640625	181.973938	-397.026337	1174.627563	129.183472	-334.813904	1209.822510	176.958038	-408.940125	1124.632813	125.557678	-344.440857	1160.599731
