Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
1100	10.9900	9.018643	-390.247559	1001.383179	65.069031	-383.974396	1004.390076	-15.406228	-366.115479	957.296509	38.259521	-360.068207	960.128357	34.222645	-293.941986	860.976135	176.838898	-476.032196	1171.332642	144.596558	-487.459839	1164.604248	218.992920	-440.816101	1151.906494	106.790291	-484.406067	1129.759155	182.860992	-438.716614	1116.775024
1101	11.0000	9.019883	-390.251221	1001.382019	65.069664	-383.977753	1004.388916	-15.406277	-366.119324	957.295715	38.258480	-360.071899	960.127380	34.219902	-293.944794	860.976501	176.879364	-476.015228	1171.314575	144.632401	-487.433868	1164.597168	219.044601	-440.812592	1151.873901	106.817650	-484.371399	1129.765015	182.905655	-438.703400	1116.759888
1102	11.0100	9.021045	-390.254883	1001.380920	65.070213	-383.981140	1004.387756	-15.406381	-366.123169	957.294861	38.257389	-360.075623	960.126465	34.217148	-293.947571	860.976807	176.927475	-475.985626	1171.302490	144.675262	-487.393860	1164.597656	219.103729	-440.801819	1151.844360	106.850296	-484.323151	1129.780273	182.955490	-438.683868	1116.749878
1103	11.0200	9.022127	-390.258514	1001.379761	65.070694	-383.984528	1004.386536	-15.406541	-366.127014	957.294067	38.256252	-360.079376	960.125549	34.214386	-293.950348	860.977173	176.983459	-475.942261	1171.297729	144.725357	-487.338440	1164.606812	219.170593	-440.783203	1151.818848	106.888412	-484.260132	1129.806519	183.010742	-438.657440	1116.745972
1104	11.0300	9.023129	-390.262177	1001.378601	65.071106	-383.987915	1004.385376	-15.406758	-366.130859	957.293213	38.255070	-360.083130	960.124634	34.211617	-293.953125	860.977539	177.047424	-475.884094	1171.301636	144.782745	-487.266479	1164.626465	219.245331	-440.756104	1151.798584	106.932053	-484.181305	1129.844971	183.071533	-438.623718	1116.749023
1105	11.0400	9.024048	-390.265839	1001.377441	65.071426	-383.991333	1004.384277	-15.407033	-366.134735	957.292358	38.253834	-360.086884	960.123718	34.208839	-293.955902	860.977905	177.119232	-475.810333	1171.315674	144.847290	-487.177002	1164.657837	219.327911	-440.720062	1151.784668	106.981140	-484.085815	1129.897095	183.137955	-438.582336	1116.760010
1106	11.0500	9.024885	-390.269501	1001.376282	65.071678	-383.994781	1004.383118	-15.407366	-366.138580	957.291504	38.252548	-360.090668	960.122803	34.206055	-293.958679	860.978271	177.198563	-475.720428	1171.341309	144.918655	-487.069397	1164.702515	219.418167	-440.674744	1151.778564	107.035461	-483.973175	1129.963989	183.209976	-438.533020	1116.779663
1107	11.0600	9.025638	-390.273163	1001.375122	65.071846	-383.998199	1004.382019	-15.407758	-366.142456	957.290588	38.251217	-360.094452	960.121887	34.203259	-293.961456	860.978638	177.284851	-475.614075	1171.379883	144.996307	-486.943268	1164.761719	219.515747	-440.619873	1151.781250	107.094673	-483.843048	1130.046631	183.287476	-438.475525	1116.808960
1108	11.0700	9.026305	-390.276825	1001.373962	65.071938	-384.001678	1004.380859	-15.408209	-366.146301	957.289734	38.249832	-360.098267	960.120972	34.200459	-293.964233	860.979004	177.377365	-475.491211	1171.432617	145.079529	-486.798523	1164.836670	219.620132	-440.555298	1151.794189	107.158310	-483.695526	1130.145996	183.370270	-438.409790	1116.848511
1109	11.0800	9.026888	-390.280487	1001.372803	65.071945	-384.005127	1004.379761	-15.408722	-366.150177	957.288818	38.248398	-360.102081	960.120056	34.197647	-293.966980	860.979431	177.475220	-475.352112	1171.500732	145.167450	-486.635437	1164.928345	219.730698	-440.481049	1151.818359	107.225800	-483.530853	1130.262695	183.458099	-438.335785	1116.899292
1110	11.0900	9.027382	-390.284149	1001.371582	65.071877	-384.008636	1004.378662	-15.409295	-366.154053	957.287903	38.246910	-360.105927	960.119141	34.194832	-293.969757	860.979797	177.577347	-475.197235	1171.585205	145.259048	-486.454559	1165.037720	219.846695	-440.397217	1151.854980	107.296478	-483.349731	1130.397095	183.550644	-438.253571	1116.961548
1111	11.1000	9.027789	-390.287842	1001.370422	65.071716	-384.012146	1004.377563	-15.409930	-366.157928	957.286987	38.245373	-360.109772	960.118225	34.192009	-293.972504	860.980225	177.682587	-475.027374	1171.686768	145.353195	-486.256744	1165.165161	219.967270	-440.304077	1151.905029	107.369621	-483.153015	1130.549438	183.647552	-438.163391	1117.036011
1112	11.1100	9.028107	-390.291504	1001.369202	65.071480	-384.015656	1004.376526	-15.410627	-366.161804	957.286011	38.243782	-360.113617	960.117371	34.189178	-293.975250	860.980652	177.789719	-474.843567	1171.806030	145.448715	-486.043243	1165.311157	220.091537	-440.201935	1151.969238	107.444473	-482.941895	1130.719604	183.748398	-438.065430	1117.122803
1113	11.1200	9.028335	-390.295166	1001.368042	65.071159	-384.019196	1004.375488	-15.411387	-366.165680	957.285095	38.242138	-360.117523	960.116455	34.186340	-293.977997	860.981018	177.897476	-474.647156	1171.943359	145.544418	-485.815491	1165.475708	220.218582	-440.091309	1152.048340	107.520271	-482.717834	1130.907227	183.852814	-437.960083	1117.222168
1114	11.1300	9.028472	-390.298859	1001.366821	65.070747	-384.022736	1004.374390	-15.412212	-366.169586	957.284119	38.240440	-360.121399	960.115601	34.183498	-293.980743	860.981445	178.004684	-474.439575	1172.098633	145.639130	-485.575287	1165.658569	220.347458	-439.972748	1152.142700	107.596298	-482.482483	1131.111572	183.960358	-437.847748	1117.334229
1115	11.1400	9.028517	-390.302521	1001.365601	65.070251	-384.026306	1004.373352	-15.413100	-366.173462	957.283142	38.238693	-360.125305	960.114685	34.180645	-293.983490	860.981873	178.110184	-474.222534	1172.271606	145.731781	-485.324554	1165.859253	220.477356	-439.846893	1152.252319	107.671898	-482.237640	1131.331787	184.070648	-437.728882	1117.458618
1116	11.1500	9.028470	-390.306213	1001.364380	65.069672	-384.029907	1004.372375	-15.414053	-366.177368	957.282166	38.236889	-360.129242	960.113831	34.177788	-293.986206	860.982300	178.213028	-473.997864	1172.461670	145.821472	-485.065430	1166.076660	220.607468	-439.714478	1152.377197	107.746529	-481.985321	1131.566650	184.183365	-437.604004	1117.594971
1117	11.1600	9.028329	-390.309906	1001.363159	65.069000	-384.033508	1004.371338	-15.415071	-366.181274	957.281128	38.235031	-360.133179	960.112915	34.174927	-293.988953	860.982727	178.312454	-473.767426	1172.667969	145.907516	-484.800171	1166.309814	220.737198	-439.576263	1152.516968	107.819809	-481.727570	1131.814819	184.298218	-437.473694	1117.742798
1118	11.1700	9.028094	-390.313599	1001.361877	65.068237	-384.037140	1004.370361	-15.416156	-366.185181	957.280090	38.233120	-360.137115	960.112061	34.172058	-293.991669	860.983154	178.407928	-473.533173	1172.889160	145.989456	-484.531036	1166.557129	220.866028	-439.433044	1152.670898	107.891533	-481.466400	1132.074585	184.414978	-437.338531	1117.901367
1119	11.1800	9.027764	-390.317291	1001.360657	65.067390	-384.040771	1004.369324	-15.417307	-366.189087	957.279114	38.231155	-360.141083	960.111206	34.169186	-293.994385	860.983643	178.499252	-473.296997	1173.123779	146.067154	-484.260315	1166.816772	220.993683	-439.285614	1152.837891	107.961693	-481.203888	1132.344360	184.533539	-437.199097	1118.069702
1120	11.1900	9.027338	-390.321014	1001.359375	65.066452	-384.044434	1004.368347	-15.418524	-366.193024	957.278015	38.229134	-360.145050	960.110291	34.166306	-293.997101	860.984070	178.586548	-473.060638	1173.369873	146.140808	-483.990173	1167.086914	221.120102	-439.134796	1153.016846	108.030525	-480.941925	1132.621948	184.653854	-437.056030	1118.246826
1121	11.2000	9.026816	-390.324738	1001.358154	65.065430	-384.048126	1004.367371	-15.419809	-366.196930	957.276978	38.227055	-360.149048	960.109436	34.163422	-293.999786	860.984497	178.670258	-472.825806	1173.625488	146.210968	-483.722595	1167.365234	221.245422	-438.981293	1153.206177	108.098480	-480.682312	1132.905640	184.776016	-436.909912	1118.431274
1122	11.2100	9.026196	-390.328461	1001.356873	65.064308	-384.051819	1004.366455	-15.421162	-366.200867	957.275879	38.224922	-360.153076	960.108582	34.160530	-294.002502	860.984985	178.751221	-472.593872	1173.888428	146.278519	-483.459320	1167.649536	221.369995	-438.825806	1153.403931	108.166260	-480.426605	1133.193115	184.900177	-436.761292	1118.621826
1123	11.2200	9.025479	-390.332184	1001.355591	65.063095	-384.055542	1004.365479	-15.422583	-366.204803	957.274841	38.222736	-360.157074	960.107727	34.157639	-294.005188	860.985413	178.830597	-472.365997	1174.156250	146.344742	-483.201874	1167.937378	221.494461	-438.668976	1153.608154	108.234795	-480.176086	1133.482544	185.026627	-436.610687	1118.816895
1124	11.2300	9.024664	-390.335907	1001.354309	65.061790	-384.059296	1004.364563	-15.424073	-366.208740	957.273743	38.220490	-360.161133	960.106873	34.154739	-294.007874	860.985901	178.909851	-472.143097	1174.426514	146.411179	-482.951324	1168.226440	221.619614	-438.511292	1153.816772	108.305214	-479.931824	1133.771851	185.155716	-436.458588	1119.014893
1125	11.2400	9.023748	-390.339661	1001.353027	65.060394	-384.063049	1004.363647	-15.425632	-366.212677	957.272583	38.218189	-360.165161	960.106018	34.151836	-294.010529	860.986389	178.990753	-471.925690	1174.696533	146.479645	-482.708527	1168.514282	221.746445	-438.353180	1154.027344	108.378815	-479.694489	1134.059204	185.287933	-436.305481	1119.214111
1126	11.2500	9.022734	-390.343414	1001.351746	65.058907	-384.066833	1004.362732	-15.427260	-366.216644	957.271484	38.215832	-360.169220	960.105164	34.148930	-294.013214	860.986816	179.075272	-471.713959	1174.964111	146.552185	-482.473846	1168.798584	221.876114	-438.195038	1154.237549	108.457024	-479.464539	1134.342896	185.423767	-436.151733	1119.412964
1127	11.2600	9.021619	-390.347168	1001.350403	65.057320	-384.070618	1004.361816	-15.428958	-366.220581	957.270325	38.213417	-360.173309	960.104370	34.146019	-294.015869	860.987305	179.165558	-471.507843	1175.226685	146.630981	-482.247253	1169.077271	222.009888	-438.037018	1154.444824	108.541359	-479.242004	1134.621338	185.563828	-435.997742	1119.609741
1128	11.2700	9.020403	-390.350922	1001.349121	65.055641	-384.074432	1004.360962	-15.430727	-366.224548	957.269165	38.210949	-360.177399	960.103516	34.143105	-294.018524	860.987793	179.263809	-471.306824	1175.482056	146.718246	-482.028473	1169.348511	222.149109	-437.879303	1154.646973	108.633339	-479.026733	1134.893066	185.708725	-435.843750	1119.802856
1129	11.2800	9.019086	-390.354706	1001.347778	65.053871	-384.078278	1004.360046	-15.432566	-366.228516	957.268005	38.208420	-360.181519	960.102661	34.140190	-294.021179	860.988281	179.372253	-471.110260	1175.728149	146.816193	-481.816803	1169.610596	222.295135	-437.721954	1154.841675	108.734489	-478.818237	1135.157104	185.859055	-435.690063	1119.990479
1130	11.2900	9.017667	-390.358490	1001.346436	65.052002	-384.082153	1004.359192	-15.434476	-366.232513	957.266785	38.205833	-360.185638	960.101868	34.137268	-294.023804	860.988770	179.493011	-470.917145	1175.963257	146.926895	-481.611298	1169.861938	222.449295	-437.564972	1155.026733	108.846207	-478.615845	1135.412354	186.015457	-435.536957	1120.171387
1131	11.3000	9.016145	-390.362305	1001.345093	65.050034	-384.086029	1004.358337	-15.436457	-366.236481	957.265625	38.203194	-360.189758	960.101013	34.134346	-294.026428	860.989258	179.628067	-470.726349	1176.185791	147.052246	-481.410889	1170.101563	222.612839	-437.408325	1155.200073	108.969780	-478.418701	1135.658203	186.178482	-435.384583	1120.344116
1132	11.3100	9.014521	-390.366119	1001.343750	65.047974	-384.089935	1004.357544	-15.438509	-366.240479	957.264404	38.200493	-360.193909	960.100220	34.131420	-294.029053	860.989746	179.779160	-470.536682	1176.394531	147.193878	-481.214325	1170.328491	222.786880	-437.251892	1155.360229	109.106285	-478.225861	1135.894287	186.348694	-435.233154	1120.507324
1133	11.3200	9.012794	-390.369934	1001.342407	65.045822	-384.093872	1004.356689	-15.440634	-366.244476	957.263123	38.197735	-360.198090	960.099365	34.128494	-294.031647	860.990295	179.947708	-470.346832	1176.588623	147.353073	-481.020264	1170.542358	222.972382	-437.095703	1155.505615	109.256584	-478.036346	1136.120239	186.526520	-435.082916	1120.660156
1134	11.3300	9.010963	-390.373749	1001.341003	65.043564	-384.097839	1004.355896	-15.442830	-366.248474	957.261902	38.194920	-360.202271	960.098572	34.125565	-294.034271	860.990784	180.134827	-470.155548	1176.767334	147.530746	-480.827454	1170.742798	223.170120	-436.939667	1155.634888	109.421249	-477.849182	1136.336060	186.712341	-434.933990	1120.801636
1135	11.3400	9.009029	-390.377594	1001.339661	65.041214	-384.101807	1004.355103	-15.445098	-366.252472	957.260620	38.192047	-360.206451	960.097778	34.122635	-294.036835	860.991272	180.341202	-469.961761	1176.930664	147.727417	-480.634827	1170.929688	223.380615	-436.783844	1155.747559	109.600594	-477.663513	1136.541748	186.906418	-434.786652	1120.931152
1136	11.3500	9.006990	-390.381470	1001.338257	65.038765	-384.105804	1004.354309	-15.447438	-366.256500	957.259338	38.189117	-360.210663	960.096924	34.119701	-294.039429	860.991821	180.567139	-469.764526	1177.078491	147.943161	-480.441345	1171.103516	223.604172	-436.628326	1155.842896	109.794624	-477.478607	1136.737549	187.108917	-434.641113	1121.048218
1137	11.3600	9.004848	-390.385345	1001.336853	65.036224	-384.109833	1004.353516	-15.449851	-366.260529	957.258057	38.186127	-360.214874	960.096130	34.116768	-294.041992	860.992310	180.812500	-469.563080	1177.211182	148.177628	-480.246368	1171.264404	223.840805	-436.473267	1155.920776	110.003059	-477.293884	1136.924072	187.319870	-434.497620	1121.152588
1138	11.3700	9.002601	-390.389221	1001.335449	65.033577	-384.113892	1004.352722	-15.452337	-366.264557	957.256714	38.183083	-360.219086	960.095337	34.113834	-294.044556	860.992859	181.076782	-469.357056	1177.329224	148.430084	-480.049408	1171.413208	224.090347	-436.319000	1155.981323	110.225349	-477.109009	1137.101563	187.539230	-434.356506	1121.244263
1139	11.3800	9.000248	-390.393097	1001.334045	65.030838	-384.117950	1004.351990	-15.454895	-366.268585	957.255432	38.179977	-360.223328	960.094543	34.110901	-294.047119	860.993347	181.359070	-469.146332	1177.433594	148.699402	-479.850403	1171.550659	224.352325	-436.165863	1156.025024	110.460678	-476.923859	1137.270630	187.766815	-434.218018	1121.323242
1140	11.3900	8.997791	-390.397034	1001.332642	65.028000	-384.122040	1004.351257	-15.457526	-366.272644	957.254089	38.176815	-360.227600	960.093750	34.107967	-294.049652	860.993896	181.658127	-468.931091	1177.525146	148.984177	-479.649536	1171.677490	224.626114	-436.014343	1156.052612	110.708008	-476.738556	1137.431885	188.002335	-434.082550	1121.390015
1141	11.4000	8.995229	-390.400940	1001.331177	65.025063	-384.126160	1004.350525	-15.460231	-366.276703	957.252747	38.173595	-360.231873	960.092957	34.105030	-294.052185	860.994385	181.972412	-468.711945	1177.604980	149.282715	-479.447357	1171.794678	224.910858	-435.865051	1156.064819	110.966118	-476.553497	1137.585815	188.245422	-433.950470	1121.445190
1142	11.4100	8.992561	-390.404877	1001.329773	65.022026	-384.130310	1004.349792	-15.463008	-366.280762	957.251343	38.170319	-360.236145	960.092163	34.102097	-294.054688	860.994934	182.300140	-468.489716	1177.674316	149.593109	-479.244629	1171.903320	225.205566	-435.718658	1156.063110	111.233658	-476.369202	1137.733154	188.495636	-433.822113	1121.489258
1143	11.4200	8.989789	-390.408844	1001.328308	65.018890	-384.134460	1004.349121	-15.465858	-366.284821	957.249939	38.166985	-360.240448	960.091431	34.099163	-294.057190	860.995483	182.639374	-468.265564	1177.734497	149.913361	-479.042419	1172.004272	225.509140	-435.575836	1156.048706	111.509178	-476.186462	1137.874634	188.752457	-433.697906	1121.523315
1144	11.4300	8.986911	-390.412811	1001.326843	65.015656	-384.138672	1004.348389	-15.468781	-366.288879	957.248535	38.163593	-360.244751	960.090637	34.096230	-294.059692	860.995972	182.988037	-468.040924	1177.786987	150.241394	-478.842010	1172.098511	225.820389	-435.437378	1156.023193	111.791191	-476.006073	1138.010742	189.015335	-433.578217	1121.548096
1145	11.4400	8.983927	-390.416779	1001.325378	65.012321	-384.142883	1004.347717	-15.471778	-366.292969	957.247131	38.160145	-360.249054	960.089844	34.093296	-294.062164	860.996521	183.344040	-467.817352	1177.832764	150.575134	-478.644714	1172.187134	226.138107	-435.304077	1155.988159	112.078201	-475.829041	1138.142090	189.283676	-433.463379	1121.564941
1146	11.4500	8.980838	-390.420776	1001.323914	65.008896	-384.147125	1004.347046	-15.474847	-366.297058	957.245728	38.156639	-360.253387	960.089111	34.090366	-294.064636	860.997070	183.705307	-467.596588	1177.873413	150.912613	-478.451996	1172.270996	226.461075	-435.176727	1155.945313	112.368774	-475.656342	1138.269409	189.556900	-433.353729	1121.574829
1147	11.4600	8.977643	-390.424805	1001.322388	65.005371	-384.151398	1004.346375	-15.477989	-366.301178	957.244263	38.153076	-360.257721	960.088318	34.087437	-294.067078	860.997620	184.069824	-467.380432	1177.910156	151.251968	-478.265289	1172.351196	226.788116	-435.056000	1155.896118	112.661552	-475.488922	1138.393311	189.834396	-433.249542	1121.579102
1148	11.4700	8.974343	-390.428833	1001.320923	65.001740	-384.155670	1004.345764	-15.481204	-366.305267	957.242798	38.149456	-360.262085	960.087585	34.084511	-294.069519	860.998169	184.435730	-467.170685	1177.944214	151.591568	-478.085938	1172.428467	227.118164	-434.942596	1155.842651	112.955322	-475.327667	1138.514526	190.115601	-433.151031	1121.578979
1149	11.4800	8.970939	-390.432892	1001.319397	64.998016	-384.160004	1004.345093	-15.484492	-366.309387	957.241333	38.145779	-360.266449	960.086853	34.081589	-294.071960	860.998718	184.801361	-466.969025	1177.976685	151.929977	-477.915100	1172.503784	227.450211	-434.837097	1155.786377	113.249001	-475.173309	1138.633545	190.399994	-433.058319	1121.575928
1150	11.4900	8.967428	-390.436951	1001.317871	64.994194	-384.164337	1004.344482	-15.487852	-366.313507	957.239807	38.142044	-360.270813	960.086060	34.078667	-294.074371	860.999268	185.165237	-466.777069	1178.008667	152.266006	-477.753845	1172.578003	227.783401	-434.739929	1155.728882	113.541687	-475.026428	1138.751343	190.687057	-432.971527	1121.571167
1151	11.5000	8.963814	-390.441040	1001.316345	64.990273	-384.168701	1004.343872	-15.491285	-366.317627	957.238281	38.138256	-360.275208	960.085327	34.075748	-294.076782	860.999817	185.526154	-466.596161	1178.041260	152.598755	-477.602814	1172.651978	228.117035	-434.651367	1155.671753	113.832680	-474.887360	1138.868530	190.976379	-432.890594	1121.566040
1152	11.5100	8.960093	-390.445129	1001.314819	64.986259	-384.173096	1004.343262	-15.494791	-366.321777	957.236755	38.134407	-360.279602	960.084595	34.072834	-294.079163	861.000366	185.883148	-466.427429	1178.075317	152.927628	-477.462524	1172.726440	228.450562	-434.571625	1155.616455	114.121460	-474.756226	1138.985962	191.267578	-432.815399	1121.561768
1153	11.5200	8.956269	-390.449249	1001.313293	64.982140	-384.177521	1004.342651	-15.498369	-366.325897	957.235229	38.130508	-360.283997	960.083862	34.069923	-294.081543	861.000916	186.235535	-466.271637	1178.111816	153.252274	-477.333038	1172.802368	228.783569	-434.500641	1155.564331	114.407715	-474.632874	1139.104370	191.560333	-432.745758	1121.559692
1154	11.5300	8.952341	-390.453400	1001.311707	64.977928	-384.181946	1004.342102	-15.502019	-366.330048	957.233643	38.126549	-360.288422	960.083130	34.067017	-294.083893	861.001465	186.582901	-466.129333	1178.151489	153.572601	-477.214142	1172.880493	229.115845	-434.438171	1155.516602	114.691284	-474.516876	1139.224854	191.854385	-432.681366	1121.561035
1155	11.5400	8.948308	-390.457550	1001.310120	64.973618	-384.186432	1004.341553	-15.505740	-366.334198	957.232117	38.122540	-360.292847	960.082397	34.064114	-294.086243	861.002014	186.925064	-466.000580	1178.195313	153.888779	-477.105255	1172.961670	229.447250	-434.383911	1155.474365	114.972221	-474.407562	1139.348145	192.149551	-432.621796	1121.566772
1156	11.5500	8.944172	-390.461731	1001.308594	64.969215	-384.190918	1004.341003	-15.509533	-366.338379	957.230530	38.118469	-360.297272	960.081665	34.061214	-294.088562	861.002563	187.262085	-465.885101	1178.243774	154.201157	-477.005432	1173.046997	229.777832	-434.337219	1155.438599	115.250687	-474.304016	1139.475464	192.445709	-432.566620	1121.578125
1157	11.5600	8.939932	-390.465912	1001.307007	64.964714	-384.195435	1004.340454	-15.513397	-366.342560	957.228882	38.114349	-360.301727	960.080933	34.058323	-294.090881	861.003113	187.594223	-465.782318	1178.297974	154.510269	-476.913483	1173.137085	230.107712	-434.297455	1155.410278	115.526985	-474.205048	1139.607666	192.742722	-432.515259	1121.595947
1158	11.5700	8.935589	-390.470123	1001.305359	64.960114	-384.199982	1004.339905	-15.517332	-366.346741	957.227295	38.110172	-360.306183	960.080261	34.055435	-294.093170	861.003662	187.921875	-465.691193	1178.358398	154.816757	-476.827881	1173.233154	230.437134	-434.263672	1155.390015	115.801498	-474.109314	1139.745850	193.040558	-432.467163	1121.621216
1159	11.5800	8.931144	-390.474365	1001.303772	64.955421	-384.204559	1004.339355	-15.521338	-366.350922	957.225647	38.105946	-360.310638	960.079529	34.052551	-294.095459	861.004211	188.245605	-465.610413	1178.425903	155.121323	-476.746918	1173.336060	230.766357	-434.234955	1155.378784	116.074692	-474.015350	1139.891113	193.339172	-432.421661	1121.654541
1160	11.5900	8.926596	-390.478607	1001.302185	64.950638	-384.209167	1004.338867	-15.525414	-366.355103	957.223999	38.101662	-360.315125	960.078796	34.049679	-294.097717	861.004761	188.566040	-465.538452	1178.500977	155.424728	-476.668640	1173.446777	231.095688	-434.210144	1155.376831	116.347054	-473.921570	1140.044556	193.638550	-432.378113	1121.696655
1161	11.6000	8.921947	-390.482880	1001.300537	64.945755	-384.213776	1004.338379	-15.529560	-366.359314	957.222351	38.097324	-360.319611	960.078125	34.046810	-294.099976	861.005310	188.883850	-465.473450	1178.584595	155.727737	-476.591034	1173.566162	231.425446	-434.188141	1155.384766	116.619057	-473.826294	1140.207031	193.938644	-432.335846	1121.748291
1162	11.6100	8.917196	-390.487183	1001.298889	64.940773	-384.218414	1004.337891	-15.533776	-366.363525	957.220642	38.092937	-360.324097	960.077393	34.043945	-294.102203	861.005920	189.199707	-465.413422	1178.677368	156.031006	-476.512054	1173.695190	231.755890	-434.167755	1155.402954	116.891174	-473.727936	1140.379517	194.239456	-432.294281	1121.809570
1163	11.6200	8.912345	-390.491486	1001.297241	64.935707	-384.223083	1004.337402	-15.538061	-366.367737	957.218994	38.088497	-360.328583	960.076721	34.041092	-294.104401	861.006470	189.514282	-465.356323	1178.779663	156.335159	-476.429657	1173.834839	232.087296	-434.147858	1155.431763	117.163811	-473.624969	1140.562988	194.540909	-432.252838	1121.881104
1164	11.6300	8.907393	-390.495819	1001.295593	64.930542	-384.227783	1004.336914	-15.542415	-366.371948	957.217285	38.084003	-360.333069	960.076050	34.038242	-294.106598	861.007019	189.828156	-465.300079	1178.892334	156.640686	-476.341949	1173.985718	232.419800	-434.127289	1155.471313	117.437317	-473.515991	1140.758057	194.842926	-432.210968	1121.962891
1165	11.6400	8.902343	-390.500183	1001.293945	64.925285	-384.232513	1004.336487	-15.546836	-366.376160	957.215515	38.079460	-360.337585	960.075378	34.035404	-294.108765	861.007568	190.141830	-465.242676	1179.015747	156.947952	-476.247192	1174.148560	232.753510	-434.105103	1155.521729	117.711929	-473.399841	1140.965210	195.145401	-432.168304	1122.055176
1166	11.6500	8.897193	-390.504547	1001.292297	64.919937	-384.237274	1004.336060	-15.551326	-366.380402	957.213806	38.074867	-360.342102	960.074646	34.032574	-294.110931	861.008118	190.455688	-465.182220	1179.150269	157.257156	-476.143921	1174.323853	233.088409	-434.080353	1155.583008	117.987816	-473.275513	1141.185059	195.448135	-432.124512	1122.157715
1167	11.6600	8.891945	-390.508942	1001.290588	64.914497	-384.242035	1004.335571	-15.555882	-366.384644	957.212036	38.070221	-360.346619	960.073975	34.029751	-294.113068	861.008667	190.770004	-465.117096	1179.296021	157.568375	-476.030975	1174.511963	233.424377	-434.052338	1155.655029	118.264999	-473.142426	1141.417725	195.750931	-432.079468	1122.270508
1168	11.6700	8.886599	-390.513367	1001.288879	64.908966	-384.246857	1004.335205	-15.560506	-366.388885	957.210266	38.065529	-360.351135	960.073303	34.026936	-294.115204	861.009216	191.084915	-465.045929	1179.453369	157.881485	-475.907654	1174.713135	233.761200	-434.020599	1155.737793	118.543419	-473.000244	1141.663086	196.053528	-432.033051	1122.393188
1169	11.6800	8.881156	-390.517792	1001.287170	64.903351	-384.251678	1004.334778	-15.565195	-366.393127	957.208496	38.060787	-360.355682	960.072632	34.024132	-294.117279	861.009827	191.400406	-464.967743	1179.622192	158.196243	-475.773560	1174.927246	234.098541	-433.984802	1155.830688	118.822891	-472.849121	1141.921021	196.355606	-431.985474	1122.525391
1170	11.6900	8.875617	-390.522247	1001.285461	64.897644	-384.256531	1004.334351	-15.569951	-366.397400	957.206726	38.055996	-360.360199	960.072021	34.021336	-294.119385	861.010376	191.716324	-464.881958	1179.802124	158.512238	-475.628906	1175.153931	234.435974	-433.944946	1155.933594	119.103119	-472.689484	1142.191040	196.656799	-431.936951	1122.666504
1171	11.7000	8.869983	-390.526733	1001.283752	64.891846	-384.261383	1004.333984	-15.574772	-366.401642	957.204895	38.051155	-360.364746	960.071350	34.018551	-294.121429	861.010925	192.032394	-464.788361	1179.992798	158.828918	-475.474274	1175.392578	234.772964	-433.901245	1156.045898	119.383728	-472.522217	1142.472168	196.956711	-431.887970	1122.815918
1172	11.7100	8.864254	-390.531250	1001.282043	64.885963	-384.266296	1004.333557	-15.579657	-366.405914	957.203064	38.046272	-360.369293	960.070679	34.015778	-294.123474	861.011475	192.348236	-464.687317	1180.193481	159.145676	-475.310822	1175.642456	235.108917	-433.854218	1156.166870	119.664246	-472.348633	1142.763672	197.254883	-431.839111	1122.972778
1173	11.7200	8.858431	-390.535767	1001.280273	64.879990	-384.271210	1004.333191	-15.584605	-366.410187	957.201233	38.041340	-360.373840	960.070068	34.013016	-294.125488	861.012024	192.663345	-464.579590	1180.403442	159.461777	-475.140076	1175.902466	235.443161	-433.804626	1156.295776	119.944130	-472.170319	1143.064087	197.550858	-431.791077	1123.136353
1174	11.7300	8.852514	-390.540283	1001.278564	64.873932	-384.276154	1004.332825	-15.589617	-366.414459	957.199402	38.036362	-360.378387	960.069397	34.010262	-294.127502	861.012573	192.977158	-464.466431	1180.621582	159.776443	-474.964081	1176.171265	235.774963	-433.753479	1156.431763	120.222794	-471.989288	1143.372070	197.844147	-431.744781	1123.305664
1175	11.7400	8.846506	-390.544861	1001.276794	64.867790	-384.281128	1004.332520	-15.594691	-366.418762	957.197571	38.031338	-360.382935	960.068787	34.007523	-294.129486	861.013123	193.289047	-464.349426	1180.846436	160.088837	-474.785278	1176.447266	236.103622	-433.701996	1156.573853	120.499619	-471.807831	1143.685913	198.134247	-431.701233	1123.479736
1176	11.7500	8.840407	-390.549438	1001.275024	64.861565	-384.286133	1004.332153	-15.599828	-366.423035	957.195679	38.026268	-360.387482	960.068115	34.004795	-294.131439	861.013672	193.598373	-464.230621	1181.076782	160.398163	-474.606354	1176.728638	236.428375	-433.651642	1156.721069	120.773972	-471.628448	1144.003906	198.420670	-431.661438	1123.657227
