Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z		
441	0	-35.615986	-341.036224	1007.515808	20.506630	-344.944916	1010.700562	-55.199387	-313.501678	963.290161	-1.368773	-317.383331	966.138123	7.105819	-253.204849	865.597534	158.124329	-363.985992	1189.559814	173.601822	-383.840332	1165.203735	116.209320	-324.241058	1198.048462	170.710663	-396.620117	1115.295654	114.550095	-335.012054	1149.026978			
442	0	-35.615688	-341.035004	1007.514832	20.506781	-344.944183	1010.699646	-55.199070	-313.500702	963.289062	-1.368450	-317.382599	966.137207	7.106173	-253.204224	865.596375	158.029678	-363.973846	1189.578247	173.540451	-383.817810	1165.216919	116.102272	-324.232574	1198.052856	170.713333	-396.596222	1115.278564	114.520393	-334.984100	1149.015259			
443	0	-35.615376	-341.033813	1007.513855	20.506950	-344.943390	1010.698547	-55.198742	-313.499725	963.288086	-1.368109	-317.381897	966.136414	7.106536	-253.203598	865.595154	157.917938	-363.979065	1189.606812	173.465546	-383.810638	1165.239258	115.976295	-324.243500	1198.067505	170.711243	-396.581726	1115.267456	114.479347	-334.971405	1149.011841			
444	0	-35.615047	-341.032562	1007.512817	20.507137	-344.942596	1010.697510	-55.198395	-313.498718	963.287109	-1.367751	-317.381134	966.135559	7.106909	-253.202972	865.593933	157.795380	-364.000305	1189.643066	173.381805	-383.818146	1165.268555	115.838264	-324.272095	1198.090942	170.706009	-396.577118	1115.261353	114.430351	-334.973846	1149.016357			
445	0	-35.614700	-341.031311	1007.511963	20.507345	-344.941803	1010.696411	-55.198029	-313.497650	963.286072	-1.367376	-317.380402	966.134705	7.107292	-253.202316	865.592773	157.668488	-364.036346	1189.685181	173.294067	-383.839844	1165.302856	115.695236	-324.316925	1198.121826	170.699249	-396.582642	1115.259521	114.376968	-334.991119	1149.028320			
446	0	-35.614326	-341.030060	1007.511047	20.507568	-344.940979	1010.695312	-55.197639	-313.496582	963.285095	-1.366984	-317.379639	966.133911	7.107685	-253.201691	865.591553	157.543564	-364.086029	1189.731323	173.207184	-383.875031	1165.340576	115.554161	-324.376373	1198.158813	170.692764	-396.598480	1115.261475	114.322731	-335.023010	1149.046631			
447	0	-35.613941	-341.028778	1007.510071	20.507814	-344.940155	1010.694275	-55.197243	-313.495514	963.284058	-1.366575	-317.378845	966.133057	7.108087	-253.201035	865.590332	157.426697	-364.148468	1189.779663	173.125809	-383.923309	1165.379639	115.421631	-324.449310	1198.200806	170.688202	-396.624847	1115.266113	114.271133	-335.069183	1149.071045			
448	0	-35.613537	-341.027466	1007.509094	20.508076	-344.939301	1010.693176	-55.196823	-313.494476	963.283142	-1.366149	-317.378082	966.132202	7.108499	-253.200378	865.589111	157.323425	-364.222900	1189.828003	173.054230	-383.984283	1165.418457	115.303719	-324.534729	1198.246704	170.687195	-396.661713	1115.272949	114.225471	-335.129211	1149.101074			
449	0	-35.613117	-341.026154	1007.508301	20.508354	-344.938416	1010.692261	-55.196381	-313.493378	963.282166	-1.365706	-317.377258	966.131409	7.108920	-253.199692	865.587891	157.238617	-364.309113	1189.875244	172.996307	-384.057831	1165.455444	115.205772	-324.632080	1198.295654	170.691330	-396.709137	1115.281738	114.188713	-335.202881	1149.135986			
450	0	-35.612671	-341.024841	1007.507324	20.508654	-344.937531	1010.691162	-55.195927	-313.492279	963.281128	-1.365246	-317.376434	966.130554	7.109352	-253.199036	865.586609	157.176422	-364.406982	1189.919922	172.955307	-384.143829	1165.489624	115.132278	-324.741028	1198.346802	170.701874	-396.767151	1115.291626	114.163506	-335.289886	1149.175415			
451	0	-35.612209	-341.023468	1007.506470	20.508970	-344.936646	1010.690063	-55.195450	-313.491150	963.280273	-1.364769	-317.375641	966.129700	7.109792	-253.198349	865.585449	157.139984	-364.516785	1189.961304	172.933777	-384.242432	1165.519897	115.086754	-324.861816	1198.399780	170.720078	-396.835541	1115.302246	114.152000	-335.390076	1149.219116			
452	0	-35.611729	-341.022125	1007.505554	20.509306	-344.935730	1010.689026	-55.194958	-313.489960	963.279297	-1.364275	-317.374756	966.128967	7.110242	-253.197647	865.584167	157.131622	-364.639069	1189.998779	172.933670	-384.354004	1165.545532	115.071716	-324.994751	1198.454224	170.746826	-396.914215	1115.313477	114.155922	-335.503113	1149.267212			
453	0	-35.611233	-341.020721	1007.504578	20.509663	-344.934784	1010.688049	-55.194454	-313.488800	963.278381	-1.363765	-317.373901	966.128113	7.110702	-253.196960	865.583008	157.152618	-364.774536	1190.031616	172.956131	-384.478760	1165.566284	115.088585	-325.140442	1198.510254	170.782883	-397.002960	1115.325317	114.176460	-335.628815	1149.319336			
454	0	-35.610718	-341.019318	1007.503723	20.510035	-344.933868	1010.687012	-55.193928	-313.487640	963.277405	-1.363237	-317.373077	966.127258	7.111171	-253.196243	865.581726	157.203339	-364.923950	1190.060303	173.001663	-384.617096	1165.582031	115.137787	-325.299805	1198.567749	170.828690	-397.101501	1115.337891	114.214310	-335.766876	1149.375366			
455	0	-35.610176	-341.017944	1007.502930	20.510426	-344.932892	1010.685913	-55.193378	-313.486450	963.276428	-1.362693	-317.372162	966.126526	7.111649	-253.195526	865.580566	157.283203	-365.088165	1190.084961	173.070007	-384.769257	1165.593262	115.218742	-325.473480	1198.627319	170.884506	-397.209412	1115.351074	114.269661	-335.917023	1149.435791			
456	0	-35.609627	-341.016510	1007.501953	20.510838	-344.931915	1010.684875	-55.192818	-313.485229	963.275574	-1.362131	-317.371246	966.125732	7.112136	-253.194809	865.579285	157.390823	-365.267853	1190.106323	173.160339	-384.935455	1165.600464	115.329948	-325.662384	1198.689331	170.950333	-397.326233	1115.365479	114.342216	-336.078827	1149.500488			
457	0	-35.609051	-341.015076	1007.501099	20.511265	-344.930878	1010.683899	-55.192234	-313.484039	963.274658	-1.361553	-317.370392	966.124939	7.112634	-253.194061	865.578064	157.524078	-365.463440	1190.125244	173.271271	-385.115662	1165.604492	115.469147	-325.866974	1198.754761	171.025986	-397.451324	1115.381470	114.431282	-336.251587	1149.570190			
458	0	-35.608456	-341.013611	1007.500305	20.511713	-344.929871	1010.682800	-55.191635	-313.482788	963.273743	-1.360958	-317.369446	966.124207	7.113141	-253.193314	865.576782	157.680283	-365.675110	1190.143066	173.400818	-385.309448	1165.606445	115.633347	-326.087555	1198.824463	171.111115	-397.583984	1115.399780	114.535774	-336.434540	1149.645264			
459	0	-35.607849	-341.012085	1007.499451	20.512177	-344.928864	1010.681885	-55.191021	-313.481537	963.272888	-1.360346	-317.368500	966.123413	7.113657	-253.192581	865.575623	157.856171	-365.902588	1190.161377	173.546753	-385.516296	1165.607910	115.819008	-326.323975	1198.899170	171.205124	-397.723450	1115.420898	114.654259	-336.626801	1149.725952			
460	0	-35.607224	-341.010590	1007.498596	20.512663	-344.927826	1010.680786	-55.190388	-313.480286	963.272034	-1.359718	-317.367523	966.122620	7.114182	-253.191833	865.574341	158.048126	-366.145111	1190.181519	173.706451	-385.735016	1165.610718	116.022209	-326.575653	1198.979980	171.307343	-397.868622	1115.445557	114.785065	-336.827026	1149.812744			
461	0	-35.606575	-341.009094	1007.497803	20.513165	-344.926758	1010.679749	-55.189732	-313.479004	963.271057	-1.359072	-317.366608	966.121826	7.114716	-253.191055	865.573181	158.252365	-366.401276	1190.205200	173.877182	-385.964203	1165.616089	116.238754	-326.841339	1199.067871	171.416992	-398.018524	1115.474976	114.926369	-337.033844	1149.906250			
462	0	-35.605904	-341.007568	1007.496948	20.513685	-344.925629	1010.678772	-55.189064	-313.477692	963.270264	-1.358410	-317.365631	966.121094	7.115258	-253.190277	865.571899	158.464951	-366.669312	1190.234497	174.056061	-386.202026	1165.626099	116.464348	-327.119263	1199.163940	171.533264	-398.171936	1115.509644	115.076180	-337.245453	1150.006958			
463	0	-35.605221	-341.006012	1007.496094	20.514225	-344.924530	1010.677673	-55.188381	-313.476379	963.269409	-1.357731	-317.364594	966.120361	7.115811	-253.189499	865.570740	158.682068	-366.946655	1190.271118	174.240250	-386.446136	1165.642700	116.694702	-327.407013	1199.268921	171.655258	-398.327484	1115.550415	115.232513	-337.460083	1150.115479			
464	0	-35.604523	-341.004425	1007.495300	20.514784	-344.923401	1010.676758	-55.187675	-313.475067	963.268555	-1.357035	-317.363586	966.119568	7.116372	-253.188736	865.569458	158.900009	-367.230316	1190.316895	174.427032	-386.693878	1165.667725	116.925720	-327.701630	1199.384033	171.782059	-398.483887	1115.598267	115.393387	-337.675476	1150.231934			
465	0	-35.603798	-341.002838	1007.494446	20.515360	-344.922272	1010.675659	-55.186954	-313.473724	963.267761	-1.356323	-317.362610	966.118896	7.116943	-253.187927	865.568298	159.115387	-367.516876	1190.373291	174.613876	-386.942261	1165.703003	117.153618	-327.999664	1199.509399	171.912857	-398.639709	1115.654053	115.556908	-337.889465	1150.356934			
466	0	-35.603062	-341.001251	1007.493713	20.515959	-344.921143	1010.674744	-55.186211	-313.472351	963.266968	-1.355594	-317.361572	966.118164	7.117522	-253.187119	865.566956	159.325226	-367.802368	1190.442139	174.798599	-387.188080	1165.750122	117.375008	-328.297211	1199.645630	172.046829	-398.793549	1115.718750	115.721397	-338.099670	1150.490356			
467	0	-35.602303	-340.999634	1007.493042	20.516573	-344.919983	1010.673767	-55.185459	-313.470978	963.266052	-1.354849	-317.360504	966.117432	7.118111	-253.186310	865.565796	159.527023	-368.082794	1190.524292	174.979218	-387.427948	1165.810425	117.587036	-328.589996	1199.793091	172.183228	-398.944031	1115.792358	115.885284	-338.303650	1150.632690			
468	0	-35.601528	-340.997955	1007.492188	20.517206	-344.918793	1010.672668	-55.184685	-313.469574	963.265320	-1.354087	-317.359406	966.116699	7.118708	-253.185516	865.564575	159.718765	-368.353760	1190.620850	175.154282	-387.658478	1165.885376	117.787460	-328.873749	1199.951782	172.321457	-399.089783	1115.875977	116.047333	-338.499115	1150.783691			
469	0	-35.600731	-340.996338	1007.491455	20.517859	-344.917572	1010.671753	-55.183895	-313.468201	963.264587	-1.353308	-317.358337	966.116028	7.119314	-253.184677	865.563354	159.899124	-368.611023	1190.732666	175.322693	-387.876282	1165.975464	117.974663	-329.143982	1200.121094	172.460922	-399.229645	1115.969482	116.206528	-338.683807	1150.942993			
470	0	-35.599918	-340.994659	1007.490662	20.518526	-344.916351	1010.670776	-55.183086	-313.466797	963.263733	-1.352513	-317.357239	966.115356	7.119928	-253.183838	865.562195	160.067322	-368.850403	1190.859741	175.483810	-388.078186	1166.081299	118.147713	-329.396271	1200.300659	172.601257	-399.362518	1116.073364	116.362160	-338.855652	1151.110474			
471	0	-35.599087	-340.992950	1007.489929	20.519217	-344.915100	1010.669800	-55.182259	-313.465363	963.263000	-1.351701	-317.356171	966.114563	7.120553	-253.183014	865.560974	160.223206	-369.068085	1191.002075	175.637390	-388.261261	1166.203247	118.306381	-329.626587	1200.489868	172.742081	-399.487427	1116.187744	116.513847	-339.012787	1151.285767			
472	0	-35.598232	-340.991272	1007.489197	20.519924	-344.913818	1010.668884	-55.181419	-313.463898	963.262268	-1.350873	-317.355042	966.113953	7.121185	-253.182144	865.559753	160.367172	-369.260498	1191.159546	175.783707	-388.422943	1166.341064	118.451057	-329.831238	1200.687744	172.883255	-399.603760	1116.311890	116.661461	-339.153656	1151.468140			
473	0	-35.597370	-340.989532	1007.488464	20.520649	-344.912537	1010.667908	-55.180557	-313.462402	963.261536	-1.350028	-317.353882	966.113281	7.121826	-253.181274	865.558533	160.500259	-369.424774	1191.331055	175.923325	-388.561249	1166.494263	118.582726	-330.007080	1200.893311	173.024658	-399.710938	1116.446045	116.805168	-339.277161	1151.656860			
474	0	-35.596478	-340.987762	1007.487793	20.521395	-344.911255	1010.666992	-55.179680	-313.460907	963.260742	-1.349167	-317.352753	966.112671	7.122475	-253.180420	865.557312	160.623810	-369.558685	1191.515747	176.057129	-388.674622	1166.661987	118.702919	-330.151581	1201.104980	173.166275	-399.808716	1116.589478	116.945374	-339.382538	1151.851440			
475	0	-35.595573	-340.986023	1007.487061	20.522158	-344.909912	1010.666016	-55.178787	-313.459412	963.260132	-1.348290	-317.351562	966.111938	7.123133	-253.179520	865.556091	160.739624	-369.660858	1191.712646	176.186371	-388.762360	1166.843018	118.813583	-330.263214	1201.321899	173.308182	-399.897125	1116.741577	117.082687	-339.469513	1152.050781			
476	0	-35.594658	-340.984222	1007.486450	20.522942	-344.908600	1010.665039	-55.177879	-313.457947	963.259399	-1.347396	-317.350372	966.111328	7.123799	-253.178650	865.554932	160.849792	-369.730743	1191.919800	176.312347	-388.824310	1167.036377	118.917007	-330.341217	1201.542358	173.450485	-399.976440	1116.901245	117.217873	-339.538391	1152.254028			
477	0	-35.593716	-340.982422	1007.485718	20.523743	-344.907227	1010.664246	-55.176949	-313.456421	963.258667	-1.346486	-317.349152	966.110718	7.124474	-253.177765	865.553650	160.956528	-369.768799	1192.136108	176.436554	-388.861267	1167.239990	119.015717	-330.385956	1201.765381	173.593338	-400.047180	1117.068115	117.351830	-339.589966	1152.460327			
478	0	-35.592758	-340.980652	1007.485168	20.524561	-344.905853	1010.663269	-55.176006	-313.454834	963.258057	-1.345560	-317.347931	966.110107	7.125158	-253.176865	865.552551	161.062134	-369.776550	1192.359253	176.560501	-388.874695	1167.452515	119.112328	-330.398621	1201.989502	173.736893	-400.110138	1117.240967	117.485481	-339.625427	1152.668823			
479	0	-35.591782	-340.978790	1007.484436	20.525402	-344.904419	1010.662292	-55.175045	-313.453278	963.257385	-1.344618	-317.346710	966.109436	7.125849	-253.175949	865.551270	161.168884	-369.756439	1192.587402	176.685654	-388.866852	1167.671387	119.209488	-330.381592	1202.213379	173.881287	-400.166321	1117.418701	117.619774	-339.646576	1152.878662			
480	0	-35.590782	-340.976959	1007.483826	20.526258	-344.903015	1010.661499	-55.174065	-313.451721	963.256775	-1.343660	-317.345459	966.108887	7.126549	-253.175018	865.550171	161.278931	-369.711884	1192.818481	176.813354	-388.840729	1167.894897	119.309776	-330.338287	1202.435791	174.026657	-400.216980	1117.600098	117.755623	-339.655731	1153.088867			
481	0	-35.589771	-340.975067	1007.483215	20.527134	-344.901581	1010.660522	-55.173073	-313.450134	963.256042	-1.342685	-317.344177	966.108276	7.127257	-253.174103	865.548889	161.394241	-369.647186	1193.050781	176.944809	-388.800049	1168.120605	119.415573	-330.272888	1202.655762	174.173019	-400.263428	1117.784058	117.893852	-339.655365	1153.298462			
482	0	-35.588737	-340.973206	1007.482666	20.528028	-344.900146	1010.659668	-55.172058	-313.448486	963.255493	-1.341694	-317.342896	966.107727	7.127973	-253.173172	865.547791	161.516495	-369.567352	1193.281738	177.081024	-388.748962	1168.346802	119.529022	-330.190430	1202.872192	174.320404	-400.307159	1117.969482	118.035156	-339.648529	1153.506958			
483	0	-35.587692	-340.971283	1007.482056	20.528938	-344.898682	1010.658752	-55.171032	-313.446869	963.254944	-1.340687	-317.341614	966.107178	7.128698	-253.172226	865.546570	161.647018	-369.478058	1193.509766	177.222733	-388.692047	1168.570801	119.651939	-330.096527	1203.084106	174.468704	-400.349640	1118.155640	118.180099	-339.638275	1153.713745			
484	0	-35.586624	-340.969391	1007.481445	20.529871	-344.897186	1010.657898	-55.169983	-313.445251	963.254333	-1.339664	-317.340302	966.106567	7.129430	-253.171265	865.545471	161.786865	-369.385254	1193.733154	177.370392	-388.634247	1168.790771	119.785744	-329.997314	1203.291016	174.617813	-400.392487	1118.340942	118.329025	-339.627869	1153.917969			
485	0	-35.585537	-340.967407	1007.480835	20.530821	-344.895660	1010.657043	-55.168926	-313.443604	963.253784	-1.338626	-317.338959	966.106079	7.130170	-253.170319	865.544312	161.936584	-369.295105	1193.950195	177.524185	-388.580414	1169.005249	119.931427	-329.899078	1203.492676	174.767471	-400.437042	1118.525146	118.482086	-339.620575	1154.119385			
486	0	-35.584435	-340.965485	1007.480408	20.531790	-344.894104	1010.656372	-55.167850	-313.441895	963.253174	-1.337571	-317.337646	966.105530	7.130919	-253.169327	865.543152	162.096298	-369.213806	1194.159546	177.683945	-388.535400	1169.212402	120.089470	-329.808136	1203.688477	174.917358	-400.484528	1118.707275	118.639198	-339.619415	1154.317627			
487	0	-35.583317	-340.963470	1007.479797	20.532778	-344.892548	1010.655396	-55.166756	-313.440247	963.252686	-1.336500	-317.336304	966.105042	7.131675	-253.168381	865.541992	162.265656	-369.147217	1194.359985	177.849228	-388.503784	1169.411133	120.259804	-329.730621	1203.878784	175.067093	-400.536072	1118.887085	118.800049	-339.627319	1154.512695			
488	0	-35.582180	-340.961517	1007.479309	20.533781	-344.890991	1010.654663	-55.165646	-313.438538	963.252136	-1.335414	-317.334900	966.104431	7.132439	-253.167358	865.540833	162.443924	-369.100616	1194.551270	178.019257	-388.489594	1169.600586	120.441856	-329.672150	1204.063477	175.216232	-400.592377	1119.063843	118.964073	-339.646790	1154.704468			
489	0	-35.581028	-340.959503	1007.478821	20.534807	-344.889404	1010.653870	-55.164520	-313.436798	963.251648	-1.334312	-317.333527	966.103943	7.133210	-253.166382	865.539734	162.629852	-369.078735	1194.732910	178.192963	-388.496307	1169.780518	120.634453	-329.637695	1204.243042	175.364258	-400.653900	1119.238037	119.130478	-339.679749	1154.893188			
490	0	-35.579853	-340.957428	1007.478333	20.535849	-344.887756	1010.653015	-55.163380	-313.435089	963.251160	-1.333194	-317.332123	966.103516	7.133989	-253.165359	865.538513	162.821823	-369.085205	1194.905151	178.369064	-388.526367	1169.950439	120.835899	-329.631378	1204.418579	175.510635	-400.720581	1119.409424	119.298225	-339.727631	1155.078979			
491	0	-35.578659	-340.955414	1007.477905	20.536913	-344.886139	1010.652283	-55.162216	-313.433319	963.250610	-1.332060	-317.330658	966.103088	7.134777	-253.164352	865.537476	163.017838	-369.122650	1195.068726	178.546005	-388.581635	1170.111450	121.044014	-329.656281	1204.590698	175.654800	-400.792084	1119.578979	119.466103	-339.791321	1155.262695			
492	0	-35.577454	-340.953308	1007.477539	20.537991	-344.884491	1010.651489	-55.161045	-313.431549	963.250244	-1.330911	-317.329193	966.102600	7.135571	-253.163330	865.536255	163.215607	-369.192688	1195.224365	178.722153	-388.662567	1170.264160	121.256180	-329.714264	1204.760498	175.796173	-400.867584	1119.747070	119.632736	-339.870880	1155.444824			
493	0	-35.576233	-340.951263	1007.476929	20.539089	-344.882782	1010.650757	-55.159859	-313.429779	963.249756	-1.329746	-317.327728	966.102173	7.136373	-253.162292	865.535217	163.412552	-369.295319	1195.373901	178.895645	-388.768921	1170.409790	121.469353	-329.806152	1204.929321	175.934204	-400.945679	1119.914673	119.796616	-339.965515	1155.626099			
494	0	-35.574989	-340.949158	1007.476562	20.540207	-344.881104	1010.650024	-55.158649	-313.427948	963.249329	-1.328566	-317.326263	966.101685	7.137182	-253.161285	865.534119	163.605942	-369.429565	1195.518555	179.064621	-388.899017	1170.550537	121.680290	-329.931213	1205.098511	176.068359	-401.024628	1120.083130	119.956161	-340.073944	1155.807007			
495	0	-35.573723	-340.946991	1007.476196	20.541342	-344.879395	1010.649353	-55.157425	-313.426178	963.248962	-1.327370	-317.324799	966.101318	7.137999	-253.160202	865.533020	163.792969	-369.592896	1195.660889	179.227097	-389.050293	1170.688232	121.885475	-330.087463	1205.269409	176.198135	-401.102295	1120.253540	120.109726	-340.193848	1155.988892			
496	0	-35.572449	-340.944855	1007.475830	20.542498	-344.877625	1010.648621	-55.156189	-313.424316	963.248474	-1.326159	-317.323273	966.100952	7.138822	-253.159164	865.531921	163.970764	-369.781616	1195.803101	179.381302	-389.219025	1170.825317	122.081390	-330.271606	1205.443481	176.323135	-401.176086	1120.427979	120.255730	-340.322296	1156.172607			
497	0	-35.571156	-340.942719	1007.475525	20.543671	-344.875885	1010.647888	-55.154938	-313.422516	963.248108	-1.324932	-317.321716	966.100586	7.139653	-253.158096	865.530823	164.136612	-369.990662	1195.947266	179.525406	-389.400482	1170.964478	122.264519	-330.479034	1205.621948	176.442932	-401.243134	1120.607544	120.392632	-340.455597	1156.359009			
498	0	-35.569843	-340.940491	1007.475159	20.544863	-344.874115	1010.647156	-55.153671	-313.420654	963.247864	-1.323690	-317.320160	966.100220	7.140491	-253.157013	865.529785	164.287979	-370.213928	1196.096313	179.657867	-389.588989	1171.108398	122.431557	-330.703857	1205.806152	176.557312	-401.300110	1120.794189	120.519012	-340.589478	1156.548828			
499	0	-35.568512	-340.938293	1007.474792	20.546072	-344.872253	1010.646606	-55.152382	-313.418732	963.247498	-1.322432	-317.318604	966.099854	7.141337	-253.155945	865.528687	164.422638	-370.444153	1196.252441	179.777359	-389.778107	1171.259888	122.579468	-330.939178	1205.997070	176.666092	-401.343628	1120.989624	120.633659	-340.719025	1156.743286			
500	0	-35.567169	-340.936127	1007.474426	20.547298	-344.870453	1010.645874	-55.151085	-313.416870	963.247192	-1.321160	-317.317047	966.099487	7.142190	-253.154846	865.527649	164.538666	-370.673279	1196.418457	179.882843	-389.960602	1171.421631	122.705666	-331.177002	1206.195679	176.769211	-401.370087	1121.195679	120.735588	-340.838928	1156.942993			
501	0	-35.565800	-340.933868	1007.474182	20.548544	-344.868591	1010.645264	-55.149773	-313.414948	963.246887	-1.319872	-317.315399	966.099121	7.143049	-253.153748	865.526611	164.634735	-370.892426	1196.596191	179.973648	-390.128967	1171.596558	122.808067	-331.408630	1206.402832	176.866745	-401.375854	1121.414062	120.824043	-340.943542	1157.148438			
502	0	-35.564419	-340.931580	1007.473938	20.549810	-344.866730	1010.644653	-55.148445	-313.413055	963.246643	-1.318569	-317.313782	966.098816	7.143915	-253.152634	865.525574	164.709915	-371.092316	1196.787842	180.049454	-390.274994	1171.786743	122.885170	-331.624664	1206.618408	176.958862	-401.357391	1121.646240	120.898613	-341.026947	1157.360474			
503	0	-35.563026	-340.929321	1007.473694	20.551092	-344.864807	1010.644104	-55.147095	-313.411072	963.246399	-1.317251	-317.312164	966.098572	7.144788	-253.151505	865.524597	164.763885	-371.263306	1196.994995	180.110367	-390.390625	1171.994629	122.936127	-331.815338	1206.843018	177.045868	-401.311157	1121.893921	120.959167	-341.083252	1157.579102			
504	0	-35.561611	-340.927002	1007.473450	20.552393	-344.862915	1010.643494	-55.145737	-313.409119	963.246155	-1.315918	-317.310516	966.098328	7.145668	-253.150375	865.523499	164.796906	-371.395538	1197.219238	180.156891	-390.467743	1172.222168	122.960838	-331.970703	1207.076416	177.128189	-401.233887	1122.157837	121.005951	-341.106567	1157.804810			
505	0	-35.560181	-340.924713	1007.473206	20.553715	-344.860962	1010.642883	-55.144363	-313.407166	963.245911	-1.314570	-317.308807	966.098083	7.146554	-253.149246	865.522583	164.809860	-371.479523	1197.461426	180.189926	-390.498352	1172.470459	122.959862	-332.080780	1207.317993	177.206375	-401.122650	1122.439209	121.039490	-341.091248	1158.037720			
506	0	-35.558735	-340.922394	1007.473083	20.555054	-344.859009	1010.642273	-55.142971	-313.405151	963.245728	-1.313208	-317.307159	966.097839	7.147446	-253.148071	865.521545	164.804169	-371.506012	1197.721924	180.210800	-390.475037	1172.740723	122.934494	-332.136108	1207.567017	177.281052	-400.975006	1122.739014	121.060661	-341.032043	1158.277344			
507	0	-35.557266	-340.920044	1007.473022	20.556410	-344.856995	1010.641785	-55.141563	-313.403198	963.245544	-1.311830	-317.305420	966.097656	7.148346	-253.146912	865.520508	164.781860	-371.466461	1198.000977	180.221176	-390.391083	1173.033691	122.886711	-332.127502	1207.822510	177.352890	-400.788940	1123.057251	121.070663	-340.924347	1158.524048			
508	0	-35.555782	-340.917633	1007.472778	20.557783	-344.855011	1010.641357	-55.140144	-313.401123	963.245361	-1.310437	-317.303680	966.097412	7.149251	-253.145752	865.519653	164.745438	-371.353241	1198.298584	180.223068	-390.240479	1173.349487	122.819145	-332.046875	1208.083496	177.422699	-400.562988	1123.394531	121.070946	-340.764221	1158.776855			
509	0	-35.554287	-340.915253	1007.472656	20.559179	-344.852966	1010.640747	-55.138710	-313.399139	963.245300	-1.309030	-317.301941	966.097229	7.150164	-253.144592	865.518616	164.697830	-371.159851	1198.613892	180.218689	-390.018616	1173.688110	122.735008	-331.887024	1208.348633	177.491302	-400.296539	1123.750244	121.063225	-340.548553	1159.035767			
510	0	-35.552769	-340.912842	1007.472656	20.560591	-344.850891	1010.640381	-55.137260	-313.397095	963.245239	-1.307608	-317.300140	966.097107	7.151082	-253.143402	865.517700	164.642349	-370.881195	1198.945923	180.210571	-389.721863	1174.048584	122.637993	-331.642334	1208.616699	177.559525	-399.989532	1124.124146	121.049408	-340.275269	1159.299927			
511	0	-35.551243	-340.910400	1007.472534	20.562019	-344.848846	1010.639893	-55.135803	-313.394989	963.245117	-1.306172	-317.298340	966.096924	7.152007	-253.142212	865.516785	164.582581	-370.513977	1199.293335	180.201279	-389.348297	1174.430176	122.532196	-331.308563	1208.886108	177.628174	-399.642975	1124.515503	121.031555	-339.943390	1159.568848			
512	0	-35.549694	-340.907928	1007.472534	20.563467	-344.846741	1010.639404	-55.134323	-313.392944	963.245056	-1.304721	-317.296570	966.096741	7.152938	-253.141022	865.515808	164.522232	-370.056519	1199.655029	180.193436	-388.897430	1174.831299	122.421997	-330.883514	1209.155762	177.698044	-399.258423	1124.923218	121.011810	-339.553253	1159.841919			
513	0	-35.548130	-340.905487	1007.472534	20.564932	-344.844574	1010.639099	-55.132828	-313.390808	963.245056	-1.303256	-317.294708	966.096680	7.153874	-253.139801	865.514954	164.465042	-369.509247	1200.029053	180.189667	-388.370728	1175.250244	122.311890	-330.366791	1209.424316	177.769882	-398.838623	1125.345825	120.992355	-339.106506	1160.118164			
514	0	-35.546547	-340.903015	1007.472534	20.566418	-344.842438	1010.638733	-55.131325	-313.388702	963.245056	-1.301776	-317.292877	966.096558	7.154817	-253.138565	865.514038	164.414703	-368.874817	1200.413330	180.192474	-387.771240	1175.685059	122.206406	-329.760345	1209.690430	177.844345	-398.386932	1125.781616	120.975319	-338.606049	1160.397217			
515	0	-35.544952	-340.900482	1007.472534	20.567921	-344.840271	1010.638245	-55.129799	-313.386597	963.245056	-1.300281	-317.290985	966.096497	7.155766	-253.137314	865.513123	164.374649	-368.157898	1200.806152	180.204071	-387.104156	1176.133301	122.109871	-329.068176	1209.953491	177.921936	-397.907776	1126.228760	120.962730	-338.056366	1160.678101			
516	0	-35.543339	-340.897949	1007.472534	20.569441	-344.838013	1010.637878	-55.128269	-313.384399	963.245056	-1.298773	-317.289124	966.096436	7.156720	-253.136063	865.512329	164.347992	-367.365509	1201.204956	180.226456	-386.376221	1176.592285	122.026329	-328.296844	1210.212646	178.003067	-397.406250	1126.684937	120.956444	-337.463074	1160.960327			
517	0	-35.541710	-340.895416	1007.472656	20.570978	-344.835785	1010.637634	-55.126720	-313.382263	963.245117	-1.297250	-317.287201	966.096436	7.157681	-253.134811	865.511475	164.337296	-366.506805	1201.607666	180.261215	-385.596222	1177.059448	121.959335	-327.454926	1210.467041	178.088028	-396.888275	1127.147827	120.958061	-336.833374	1161.243042			
518	0	-35.540062	-340.892822	1007.472778	20.572536	-344.833557	1010.637268	-55.125156	-313.380096	963.245239	-1.295713	-317.285278	966.096436	7.158646	-253.133560	865.510559	164.344574	-365.593109	1202.012329	180.309387	-384.774445	1177.531860	121.911812	-326.553284	1210.716675	178.176865	-396.360596	1127.614746	120.968880	-336.175568	1161.526001			
